ticket_id,n_events,n_status_changes,reopened_from_log
TCK-007524,4,3,1
TCK-007525,3,2,0
TCK-007526,3,2,0
TCK-007527,4,3,1
TCK-007528,3,2,0
TCK-007529,4,3,1
TCK-007530,3,2,0
TCK-007531,3,2,0
TCK-007532,3,2,0
TCK-007533,3,2,0
TCK-007534,3,2,0
TCK-007535,3,2,0
TCK-007536,3,2,0
TCK-007537,3,2,0
TCK-007538,3,2,0
TCK-007539,3,2,0
TCK-007540,3,2,0
TCK-007541,3,2,0
TCK-007542,3,2,0
TCK-007543,3,2,0
TCK-007544,3,2,0
TCK-007545,3,2,0
TCK-007546,3,2,0
TCK-007547,3,2,0
TCK-007548,3,2,0
TCK-007549,3,2,0
TCK-007550,4,3,1
TCK-007551,4,3,1
TCK-007552,4,3,1
TCK-007553,3,2,0
TCK-007554,3,2,0
TCK-007555,3,2,0
TCK-007556,3,2,0
TCK-007557,3,2,0
TCK-007558,3,2,0
TCK-007559,3,2,0
TCK-007560,3,2,0
TCK-007561,4,3,1
TCK-007562,3,2,0
TCK-007563,3,2,0
TCK-007564,4,3,1
TCK-007565,3,2,0
TCK-007566,3,2,0
TCK-007567,3,2,0
TCK-007568,3,2,0
TCK-007569,3,2,0
TCK-007570,3,2,0
TCK-007571,3,2,0
TCK-007572,3,2,0
TCK-007573,3,2,0
TCK-007574,3,2,0
TCK-007575,3,2,0
TCK-007576,3,2,0
TCK-007577,3,2,0
TCK-007578,3,2,0
TCK-007579,3,2,0
TCK-007580,3,2,0
TCK-007581,3,2,0
TCK-007582,3,2,0
TCK-007583,3,2,0
TCK-007584,3,2,0
TCK-007585,3,2,0
TCK-007586,3,2,0
TCK-007587,3,2,0
TCK-007588,3,2,0
TCK-007589,3,2,0
TCK-007590,3,2,0
TCK-007591,3,2,0
TCK-007592,3,2,0
TCK-007593,3,2,0
TCK-007594,3,2,0
TCK-007595,3,2,0
TCK-007596,3,2,0
TCK-007597,3,2,0
TCK-007598,3,2,0
TCK-007599,3,2,0
TCK-007600,3,2,0
TCK-007601,4,3,1
TCK-007602,3,2,0
TCK-007603,4,3,1
TCK-007604,3,2,0
TCK-007605,3,2,0
TCK-007606,3,2,0
TCK-007607,3,2,0
TCK-007608,3,2,0
TCK-007609,3,2,0
TCK-007610,3,2,0
TCK-007611,3,2,0
TCK-007612,3,2,0
TCK-007613,3,2,0
TCK-007614,3,2,0
TCK-007615,3,2,0
TCK-007616,3,2,0
TCK-007617,3,2,0
TCK-007618,3,2,0
TCK-007619,3,2,0
TCK-007620,3,2,0
TCK-007621,3,2,0
TCK-007622,3,2,0
TCK-007623,3,2,0
TCK-007624,3,2,0
TCK-007625,4,3,1
TCK-007626,3,2,0
TCK-007627,3,2,0
TCK-007628,3,2,0
TCK-007629,3,2,0
TCK-007630,3,2,0
TCK-007631,3,2,0
TCK-007632,3,2,0
TCK-007633,3,2,0
TCK-007634,3,2,0
TCK-007635,3,2,0
TCK-007636,3,2,0
TCK-007637,3,2,0
TCK-007638,3,2,0
TCK-007639,3,2,0
TCK-007640,3,2,0
TCK-007641,3,2,0
TCK-007642,3,2,0
TCK-007643,3,2,0
TCK-007644,3,2,0
TCK-007645,3,2,0
TCK-007646,4,3,1
TCK-007647,3,2,0
TCK-007648,3,2,0
TCK-007649,3,2,0
TCK-007650,3,2,0
TCK-007651,3,2,0
TCK-007652,3,2,0
TCK-007653,3,2,0
TCK-007654,3,2,0
TCK-007655,3,2,0
TCK-007656,3,2,0
TCK-007657,3,2,0
TCK-007658,3,2,0
TCK-007659,3,2,0
TCK-007660,4,3,1
TCK-007661,3,2,0
TCK-007662,3,2,0
TCK-007663,3,2,0
TCK-007664,3,2,0
TCK-007665,4,3,1
TCK-007666,3,2,0
TCK-007667,3,2,0
TCK-007668,3,2,0
TCK-007669,3,2,0
TCK-007670,3,2,0
TCK-007671,3,2,0
TCK-007672,3,2,0
TCK-007673,3,2,0
TCK-007674,3,2,0
TCK-007675,3,2,0
TCK-007676,3,2,0
TCK-007677,4,3,1
TCK-007678,3,2,0
TCK-007679,3,2,0
TCK-007680,3,2,0
TCK-007681,3,2,0
TCK-007682,3,2,0
TCK-007683,3,2,0
TCK-007684,4,3,1
TCK-007685,3,2,0
TCK-007686,3,2,0
TCK-007687,3,2,0
TCK-007688,3,2,0
TCK-007689,3,2,0
TCK-007690,3,2,0
TCK-007691,3,2,0
TCK-007692,3,2,0
TCK-007693,3,2,0
TCK-007694,3,2,0
TCK-007695,3,2,0
TCK-007696,4,3,1
TCK-007697,3,2,0
TCK-007698,3,2,0
TCK-007699,3,2,0
TCK-007700,3,2,0
TCK-007701,4,3,1
TCK-007702,3,2,0
TCK-007703,3,2,0
TCK-007704,3,2,0
TCK-007705,3,2,0
TCK-007706,3,2,0
TCK-007707,3,2,0
TCK-007708,3,2,0
TCK-007709,4,3,1
TCK-007710,4,3,1
TCK-007711,3,2,0
TCK-007712,3,2,0
TCK-007713,3,2,0
TCK-007714,3,2,0
TCK-007715,3,2,0
TCK-007716,3,2,0
TCK-007717,3,2,0
TCK-007718,3,2,0
TCK-007719,4,3,1
TCK-007720,3,2,0
TCK-007721,3,2,0
TCK-007722,3,2,0
TCK-007723,3,2,0
TCK-007724,3,2,0
TCK-007725,3,2,0
TCK-007726,3,2,0
TCK-007727,3,2,0
TCK-007728,3,2,0
TCK-007729,3,2,0
TCK-007730,3,2,0
TCK-007731,3,2,0
TCK-007732,3,2,0
TCK-007733,3,2,0
TCK-007734,3,2,0
TCK-007735,4,3,1
TCK-007736,3,2,0
TCK-007737,3,2,0
TCK-007738,3,2,0
TCK-007739,3,2,0
TCK-007740,3,2,0
TCK-007741,4,3,1
TCK-007742,3,2,0
TCK-007743,3,2,0
TCK-007744,3,2,0
TCK-007745,3,2,0
TCK-007746,3,2,0
TCK-007747,3,2,0
TCK-007748,3,2,0
TCK-007749,3,2,0
TCK-007750,3,2,0
TCK-007751,3,2,0
TCK-007752,3,2,0
TCK-007753,3,2,0
TCK-007754,3,2,0
TCK-007755,3,2,0
TCK-007756,3,2,0
TCK-007757,3,2,0
TCK-007758,4,3,1
TCK-007759,3,2,0
TCK-007760,3,2,0
TCK-007761,3,2,0
TCK-007762,3,2,0
TCK-007763,3,2,0
TCK-007764,3,2,0
TCK-007765,3,2,0
TCK-007766,3,2,0
TCK-007767,3,2,0
TCK-007768,3,2,0
TCK-007769,3,2,0
TCK-007770,3,2,0
TCK-007771,3,2,0
TCK-007772,3,2,0
TCK-007773,3,2,0
TCK-007774,3,2,0
TCK-007775,3,2,0
TCK-007776,3,2,0
TCK-007777,4,3,1
TCK-007778,3,2,0
TCK-007779,3,2,0
TCK-007780,3,2,0
TCK-007781,3,2,0
TCK-007782,3,2,0
TCK-007783,3,2,0
TCK-007784,3,2,0
TCK-007785,3,2,0
TCK-007786,3,2,0
TCK-007787,3,2,0
TCK-007788,3,2,0
TCK-007789,3,2,0
TCK-007790,3,2,0
TCK-007791,3,2,0
TCK-007792,3,2,0
TCK-007793,3,2,0
TCK-007794,3,2,0
TCK-007795,3,2,0
TCK-007796,3,2,0
TCK-007797,3,2,0
TCK-007798,3,2,0
TCK-007799,3,2,0
TCK-007800,3,2,0
TCK-007801,3,2,0
TCK-007802,3,2,0
TCK-007803,3,2,0
TCK-007804,3,2,0
TCK-007805,3,2,0
TCK-007806,4,3,1
TCK-007807,3,2,0
TCK-007808,4,3,1
TCK-007809,3,2,0
TCK-007810,3,2,0
TCK-007811,3,2,0
TCK-007812,3,2,0
TCK-007813,3,2,0
TCK-007814,3,2,0
TCK-007815,3,2,0
TCK-007816,3,2,0
TCK-007817,3,2,0
TCK-007818,4,3,1
TCK-007819,3,2,0
TCK-007820,3,2,0
TCK-007821,3,2,0
TCK-007822,3,2,0
TCK-007823,3,2,0
TCK-007824,3,2,0
TCK-007825,3,2,0
TCK-007826,3,2,0
TCK-007827,3,2,0
TCK-007828,3,2,0
TCK-007829,3,2,0
TCK-007830,4,3,1
TCK-007831,3,2,0
TCK-007832,3,2,0
TCK-007833,3,2,0
TCK-007834,3,2,0
TCK-007835,3,2,0
TCK-007836,3,2,0
TCK-007837,3,2,0
TCK-007838,3,2,0
TCK-007839,3,2,0
TCK-007840,4,3,1
TCK-007841,3,2,0
TCK-007842,3,2,0
TCK-007843,3,2,0
TCK-007844,3,2,0
TCK-007845,3,2,0
TCK-007846,3,2,0
TCK-007847,3,2,0
TCK-007848,3,2,0
TCK-007849,3,2,0
TCK-007850,4,3,1
TCK-007851,3,2,0
TCK-007852,3,2,0
TCK-007853,3,2,0
TCK-007854,3,2,0
TCK-007855,3,2,0
TCK-007856,3,2,0
TCK-007857,4,3,1
TCK-007858,3,2,0
TCK-007859,3,2,0
TCK-007860,3,2,0
TCK-007861,3,2,0
TCK-007862,3,2,0
TCK-007863,3,2,0
TCK-007864,4,3,1
TCK-007865,3,2,0
TCK-007866,3,2,0
TCK-007867,3,2,0
TCK-007868,3,2,0
TCK-007869,3,2,0
TCK-007870,3,2,0
TCK-007871,3,2,0
TCK-007872,3,2,0
TCK-007873,3,2,0
TCK-007874,3,2,0
TCK-007875,3,2,0
TCK-007876,3,2,0
TCK-007877,3,2,0
TCK-007878,3,2,0
TCK-007879,3,2,0
TCK-007880,3,2,0
TCK-007881,3,2,0
TCK-007882,3,2,0
TCK-007883,3,2,0
TCK-007884,4,3,1
TCK-007885,3,2,0
TCK-007886,3,2,0
TCK-007887,3,2,0
TCK-007888,3,2,0
TCK-007889,3,2,0
TCK-007890,3,2,0
TCK-007891,3,2,0
TCK-007892,3,2,0
TCK-007893,3,2,0
TCK-007894,3,2,0
TCK-007895,3,2,0
TCK-007896,3,2,0
TCK-007897,3,2,0
TCK-007898,3,2,0
TCK-007899,4,3,1
TCK-007900,3,2,0
TCK-007901,3,2,0
TCK-007902,3,2,0
TCK-007903,3,2,0
TCK-007904,3,2,0
TCK-007905,3,2,0
TCK-007906,3,2,0
TCK-007907,3,2,0
TCK-007908,3,2,0
TCK-007909,3,2,0
TCK-007910,3,2,0
TCK-007911,3,2,0
TCK-007912,3,2,0
TCK-007913,3,2,0
TCK-007914,3,2,0
TCK-007915,3,2,0
TCK-007916,3,2,0
TCK-007917,3,2,0
TCK-007918,3,2,0
TCK-007919,3,2,0
TCK-007920,3,2,0
TCK-007921,4,3,1
TCK-007922,3,2,0
TCK-007923,3,2,0
TCK-007924,3,2,0
TCK-007925,3,2,0
TCK-007926,3,2,0
TCK-007927,3,2,0
TCK-007928,3,2,0
TCK-007929,3,2,0
TCK-007930,3,2,0
TCK-007931,4,3,1
TCK-007932,3,2,0
TCK-007933,3,2,0
TCK-007934,3,2,0
TCK-007935,3,2,0
TCK-007936,3,2,0
TCK-007937,3,2,0
TCK-007938,3,2,0
TCK-007939,3,2,0
TCK-007940,3,2,0
TCK-007941,3,2,0
TCK-007942,4,3,1
TCK-007943,3,2,0
TCK-007944,3,2,0
TCK-007945,3,2,0
TCK-007946,3,2,0
TCK-007947,3,2,0
TCK-007948,3,2,0
TCK-007949,3,2,0
TCK-007950,3,2,0
TCK-007951,3,2,0
TCK-007952,3,2,0
TCK-007953,3,2,0
TCK-007954,3,2,0
TCK-007955,3,2,0
TCK-007956,3,2,0
TCK-007957,3,2,0
TCK-007958,3,2,0
TCK-007959,3,2,0
TCK-007960,3,2,0
TCK-007961,3,2,0
TCK-007962,3,2,0
TCK-007963,3,2,0
TCK-007964,3,2,0
TCK-007965,3,2,0
TCK-007966,3,2,0
TCK-007967,4,3,1
TCK-007968,3,2,0
TCK-007969,3,2,0
TCK-007970,3,2,0
TCK-007971,3,2,0
TCK-007972,4,3,1
TCK-007973,3,2,0
TCK-007974,3,2,0
TCK-007975,4,3,1
TCK-007976,3,2,0
TCK-007977,4,3,1
TCK-007978,3,2,0
TCK-007979,3,2,0
TCK-007980,3,2,0
TCK-007981,4,3,1
TCK-007982,3,2,0
TCK-007983,3,2,0
TCK-007984,3,2,0
TCK-007985,3,2,0
TCK-007986,3,2,0
TCK-007987,3,2,0
TCK-007988,3,2,0
TCK-007989,3,2,0
TCK-007990,3,2,0
TCK-007991,4,3,1
TCK-007992,3,2,0
TCK-007993,3,2,0
TCK-007994,3,2,0
TCK-007995,4,3,1
TCK-007996,3,2,0
TCK-007997,4,3,1
TCK-007998,3,2,0
TCK-007999,3,2,0
TCK-008000,3,2,0
